model_id	modality	label_cn	feature_id	raw_feature	source_file
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Peptococcaceae_Incertae_Sedis	Peptococcaceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Peptococcus	Peptococcus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Peptostreptococcus	Peptostreptococcus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Phascolarctobacterium	Phascolarctobacterium	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Phocea	Phocea	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Porphyromonas	Porphyromonas	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Prevotella	Prevotella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Prevotellaceae_Incertae_Sedis	Prevotellaceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Prevotellaceae_NK3B31_group	Prevotellaceae_NK3B31_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Prevotellaceae_UCG_001	Prevotellaceae_UCG-001	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Pyramidobacter	Pyramidobacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Raoultella	Raoultella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Raoultibacter	Raoultibacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Rhodospirillales_Incertae_Sedis	Rhodospirillales_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Rikenella	Rikenella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Rikenellaceae_RC9_gut_group	Rikenellaceae_RC9_gut_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Romboutsia	Romboutsia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Roseburia	Roseburia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Rothia	Rothia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ruminiclostridium	Ruminiclostridium	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ruminococcaceae_CAG_352	Ruminococcaceae_CAG-352	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ruminococcaceae_DTU089	Ruminococcaceae_DTU089	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ruminococcaceae_Incertae_Sedis	Ruminococcaceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ruminococcaceae_unclassified	Ruminococcaceae_unclassified	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ruminococcus	Ruminococcus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ruthenibacterium	Ruthenibacterium	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Saccharimonadaceae_Incertae_Sedis	Saccharimonadaceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Saccharimonadaceae_TM7x	Saccharimonadaceae_TM7x	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Scardovia	Scardovia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Schaalia	Schaalia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Segatella	Segatella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Selenomonadaceae_Incertae_Sedis	Selenomonadaceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Sellimonas	Sellimonas	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Senegalimassilia	Senegalimassilia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Slackia	Slackia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Solobacterium	Solobacterium	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Streptococcus	Streptococcus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Subdoligranulum	Subdoligranulum	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Succinivibrio	Succinivibrio	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Sutterella	Sutterella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Sutterellaceae_unclassified	Sutterellaceae_unclassified	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Tannerellaceae_Incertae_Sedis	Tannerellaceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Terrisporobacter	Terrisporobacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Thomasclavelia	Thomasclavelia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Tractidigestivibacter	Tractidigestivibacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Turicibacter	Turicibacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Tyzzerella	Tyzzerella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Veillonella	Veillonella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Victivallis	Victivallis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Weissella	Weissella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Clostridium_innocuum_group	[Clostridium]_innocuum_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Clostridium_methylpentosum_group	[Clostridium]_methylpentosum_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eubacterium_brachy_group	[Eubacterium]_brachy_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eubacterium_coprostanoligenes_group_Incertae_Sedis	[Eubacterium]_coprostanoligenes_group_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eubacterium_eligens_group	[Eubacterium]_eligens_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eubacterium_ruminantium_group	[Eubacterium]_ruminantium_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eubacterium_siraeum_group	[Eubacterium]_siraeum_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eubacterium_sulci_group	[Eubacterium]_sulci_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eubacterium_ventriosum_group	[Eubacterium]_ventriosum_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eubacterium_xylanophilum_group	[Eubacterium]_xylanophilum_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ruminococcus_gauvreauii_group	[Ruminococcus]_gauvreauii_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ruminococcus_gnavus_group	[Ruminococcus]_gnavus_group	肠道细菌/genus_gut_bacteria.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Actinomucor	Actinomucor	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Agaricomycetes_gen_Incertae_sedis	Agaricomycetes_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Alternaria	Alternaria	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Apiosporaceae_gen_Incertae_sedis	Apiosporaceae_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Apiotrichum	Apiotrichum	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Ascomycota_gen_Incertae_sedis	Ascomycota_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Aspergillaceae_gen_Incertae_sedis	Aspergillaceae_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Aspergillus	Aspergillus	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Auricularia	Auricularia	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Bionectriaceae_gen_Incertae_sedis	Bionectriaceae_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Bipolaris	Bipolaris	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Bjerkandera	Bjerkandera	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Blumeria	Blumeria	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Botryosphaeria	Botryosphaeria	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Botrytis	Botrytis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Bullera	Bullera	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Candida	Candida	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Ceratobasidium	Ceratobasidium	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Cercospora	Cercospora	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Chaetomiaceae_gen_Incertae_sedis	Chaetomiaceae_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Chaetomium	Chaetomium	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Chrysozymaceae_gen_Incertae_sedis	Chrysozymaceae_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Cladophialophora	Cladophialophora	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Cladosporium	Cladosporium	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Clavispora	Clavispora	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Cryptococcus	Cryptococcus	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Cryptomarasmius	Cryptomarasmius	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Cutaneotrichosporon	Cutaneotrichosporon	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Cyberlindnera	Cyberlindnera	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Cystobasidium	Cystobasidium	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Debaryomyces	Debaryomyces	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Debaryomycetaceae_gen_Incertae_sedis	Debaryomycetaceae_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Didymellaceae_gen_Incertae_sedis	Didymellaceae_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Dioszegia	Dioszegia	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Diplodia	Diplodia	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Dipodascaceae_gen_Incertae_sedis	Dipodascaceae_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Eremothecium	Eremothecium	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Exophiala	Exophiala	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Fungi_gen_Incertae_sedis	Fungi_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Fusarium	Fusarium	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Geotrichum	Geotrichum	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Golovinomyces	Golovinomyces	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Gomphillus	Gomphillus	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Hannaella	Hannaella	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Hanseniaspora	Hanseniaspora	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Herpotrichiellaceae_gen_Incertae_sedis	Herpotrichiellaceae_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Hyphopichia	Hyphopichia	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Hypsizygus	Hypsizygus	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Inopinatum	Inopinatum	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Irpex	Irpex	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Kazachstania	Kazachstania	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Kluyveromyces	Kluyveromyces	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Kodamaea	Kodamaea	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Komagataella	Komagataella	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Kurtzmaniella	Kurtzmaniella	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Lecanorales_gen_Incertae_sedis	Lecanorales_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Lecanoromycetes_gen_Incertae_sedis	Lecanoromycetes_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Lodderomyces	Lodderomyces	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Macrophomina	Macrophomina	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Malassezia	Malassezia	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Meyerozyma	Meyerozyma	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Millerozyma	Millerozyma	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Moesziomyces	Moesziomyces	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Mollisia	Mollisia	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Monascus	Monascus	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Moniliella	Moniliella	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Moniliellaceae_gen_Incertae_sedis	Moniliellaceae_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Mucor	Mucor	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Naganishia	Naganishia	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Nakaseomyces	Nakaseomyces	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Neopodoconis	Neopodoconis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Novakomyces	Novakomyces	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Occultifur	Occultifur	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Onygenales_gen_Incertae_sedis	Onygenales_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Ophiostoma	Ophiostoma	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Papiliotrema	Papiliotrema	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Paraxerochrysium	Paraxerochrysium	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Penicillium	Penicillium	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Phaeosclera	Phaeosclera	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Pichia	Pichia	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Pleosporales_gen_Incertae_sedis	Pleosporales_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Pleurotus	Pleurotus	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Preussia	Preussia	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Pseudocercospora	Pseudocercospora	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Pyrenophora	Pyrenophora	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Raffaelea	Raffaelea	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Rhizopus	Rhizopus	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Rhodotorula	Rhodotorula	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Robbauera	Robbauera	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Saccharomyces	Saccharomyces	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Saccharomycetaceae_gen_Incertae_sedis	Saccharomycetaceae_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Saccharomycetales_gen_Incertae_sedis	Saccharomycetales_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Saccharomycetes_gen_Incertae_sedis	Saccharomycetes_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Saprochaete	Saprochaete	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Sarocladium	Sarocladium	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Saturnispora	Saturnispora	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Schizophyllum	Schizophyllum	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Sclerotiniaceae_gen_Incertae_sedis	Sclerotiniaceae_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Sordariomycetes_gen_Incertae_sedis	Sordariomycetes_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Starmerella	Starmerella	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Stemphylium	Stemphylium	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Talaromyces	Talaromyces	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Tausonia	Tausonia	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Trametes	Trametes	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Tremella	Tremella	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Tremellomycetes_gen_Incertae_sedis	Tremellomycetes_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Trichoderma	Trichoderma	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Trichomerium	Trichomerium	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Trichosporon	Trichosporon	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Trichosporonaceae_gen_Incertae_sedis	Trichosporonaceae_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Trichothecium	Trichothecium	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Ustilaginaceae_gen_Incertae_sedis	Ustilaginaceae_gen_Incertae_sedis	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Verrucoconiothyrium	Verrucoconiothyrium	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Wallemia	Wallemia	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Wickerhamiella	Wickerhamiella	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Wickerhamomyces	Wickerhamomyces	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Xerogeomyces	Xerogeomyces	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Xeromyces	Xeromyces	肠道真菌/genus_gut_fungi.xls
0.5	gut_fungi	肠道真菌属	Genus_GutFungi_Yarrowia	Yarrowia	肠道真菌/genus_gut_fungi.xls
